"","Name","Type1","Type2","Region","Legendary","Mythical","Baby","Fossil","Mega","Gmax","Mono-type","Dual-type","Sprite"
"1007","koraidon","fighting","dragon","paldea",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1007.png"
"1008","miraidon","electric","dragon","paldea",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1008.png"
"1009","walking-wake","water","dragon","paldea",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1009.png"
"1010","iron-leaves","grass","psychic","paldea",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1010.png"
"1011","dipplin","grass","dragon","paldea",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1011.png"
"1012","poltchageist","grass","ghost","paldea",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1012.png"
"1013","sinistcha","grass","ghost","paldea",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1013.png"
"1014","okidogi","poison","fighting","paldea",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1014.png"
"1015","munkidori","poison","psychic","paldea",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1015.png"
"1016","fezandipiti","poison","fairy","paldea",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1016.png"
"1017","ogerpon","grass",NA,"paldea",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1017.png"
"1018","archaludon","steel","dragon","paldea",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1018.png"
"1019","hydrapple","grass","dragon","paldea",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1019.png"
"1020","gouging-fire","fire","dragon","paldea",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1020.png"
"1021","raging-bolt","electric","dragon","paldea",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1021.png"
"1022","iron-boulder","rock","psychic","paldea",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1022.png"
"1023","iron-crown","steel","psychic","paldea",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1023.png"
"1024","terapagos","normal",NA,"paldea",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1024.png"
"1025","pecharunt","poison","ghost","paldea",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1025.png"
"1026","deoxys-attack","psychic",NA,"hoenn",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10001.png"
"1027","deoxys-defense","psychic",NA,"hoenn",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10002.png"
"1028","deoxys-speed","psychic",NA,"hoenn",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10003.png"
"1029","wormadam-sandy","bug","ground","sinnoh",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10004.png"
"1030","wormadam-trash","bug","steel","sinnoh",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10005.png"
"1031","shaymin-sky","grass","flying","sinnoh",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10006.png"
"1032","giratina-origin","ghost","dragon","sinnoh",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10007.png"
"1033","rotom-heat","electric","fire","sinnoh",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10008.png"
"1034","rotom-wash","electric","water","sinnoh",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10009.png"
"1035","rotom-frost","electric","ice","sinnoh",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10010.png"
"1036","rotom-fan","electric","flying","sinnoh",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10011.png"
"1037","rotom-mow","electric","grass","sinnoh",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10012.png"
"1038","castform-sunny","fire",NA,"hoenn",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10013.png"
"1039","castform-rainy","water",NA,"hoenn",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10014.png"
"1040","castform-snowy","ice",NA,"hoenn",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10015.png"
"1041","basculin-blue-striped","water",NA,"unova",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10016.png"
"1042","darmanitan-zen","fire","psychic","unova",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10017.png"
"1043","meloetta-pirouette","normal","fighting","unova",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10018.png"
"1044","tornadus-therian","flying",NA,"unova",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10019.png"
"1045","thundurus-therian","electric","flying","unova",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10020.png"
"1046","landorus-therian","ground","flying","unova",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10021.png"
"1047","kyurem-black","dragon","ice","unova",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10022.png"
"1048","kyurem-white","dragon","ice","unova",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10023.png"
"1049","keldeo-resolute","water","fighting","unova",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10024.png"
"1050","meowstic-female","psychic",NA,"kalos",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10025.png"
"1051","aegislash-blade","steel","ghost","kalos",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10026.png"
"1052","pumpkaboo-small","ghost","grass","kalos",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10027.png"
"1053","pumpkaboo-large","ghost","grass","kalos",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10028.png"
"1054","pumpkaboo-super","ghost","grass","kalos",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10029.png"
"1055","gourgeist-small","ghost","grass","kalos",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10030.png"
"1056","gourgeist-large","ghost","grass","kalos",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10031.png"
"1057","gourgeist-super","ghost","grass","kalos",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10032.png"
"1058","venusaur-mega","grass","poison","kanto",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10033.png"
"1059","charizard-mega-x","fire","dragon","kanto",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10034.png"
"1060","charizard-mega-y","fire","flying","kanto",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10035.png"
"1061","blastoise-mega","water",NA,"kanto",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10036.png"
"1062","alakazam-mega","psychic",NA,"kanto",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10037.png"
"1063","gengar-mega","ghost","poison","kanto",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10038.png"
"1064","kangaskhan-mega","normal",NA,"kanto",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10039.png"
"1065","pinsir-mega","bug","flying","kanto",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10040.png"
"1066","gyarados-mega","water","dark","kanto",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10041.png"
"1067","aerodactyl-mega","rock","flying","kanto",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10042.png"
"1068","mewtwo-mega-x","psychic","fighting","kanto",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10043.png"
"1069","mewtwo-mega-y","psychic",NA,"kanto",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10044.png"
"1070","ampharos-mega","electric","dragon","johto",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10045.png"
"1071","scizor-mega","bug","steel","johto",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10046.png"
"1072","heracross-mega","bug","fighting","johto",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10047.png"
"1073","houndoom-mega","dark","fire","johto",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10048.png"
"1074","tyranitar-mega","rock","dark","johto",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10049.png"
"1075","blaziken-mega","fire","fighting","hoenn",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10050.png"
"1076","gardevoir-mega","psychic","fairy","hoenn",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10051.png"
"1077","mawile-mega","steel","fairy","hoenn",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10052.png"
"1078","aggron-mega","steel",NA,"hoenn",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10053.png"
"1079","medicham-mega","fighting","psychic","hoenn",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10054.png"
"1080","manectric-mega","electric",NA,"hoenn",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10055.png"
"1081","banette-mega","ghost",NA,"hoenn",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10056.png"
"1082","absol-mega","dark",NA,"hoenn",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10057.png"
"1083","garchomp-mega","dragon","ground","sinnoh",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10058.png"
"1084","lucario-mega","fighting","steel","sinnoh",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10059.png"
"1085","abomasnow-mega","grass","ice","sinnoh",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10060.png"
"1086","floette-eternal","fairy",NA,"kalos",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10061.png"
"1087","latias-mega","dragon","psychic","hoenn",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10062.png"
"1088","latios-mega","dragon","psychic","hoenn",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10063.png"
"1089","swampert-mega","water","ground","hoenn",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10064.png"
"1090","sceptile-mega","grass","dragon","hoenn",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10065.png"
"1091","sableye-mega","dark","ghost","hoenn",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10066.png"
"1092","altaria-mega","dragon","fairy","hoenn",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10067.png"
"1093","gallade-mega","psychic","fighting","sinnoh",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10068.png"
"1094","audino-mega","normal","fairy","unova",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10069.png"
"1095","sharpedo-mega","water","dark","hoenn",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10070.png"
"1096","slowbro-mega","water","psychic","kanto",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10071.png"
"1097","steelix-mega","steel","ground","johto",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10072.png"
"1098","pidgeot-mega","normal","flying","kanto",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10073.png"
"1099","glalie-mega","ice",NA,"hoenn",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10074.png"
"1100","diancie-mega","rock","fairy","kalos",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10075.png"
"1101","metagross-mega","steel","psychic","hoenn",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10076.png"
"1102","kyogre-primal","water",NA,"hoenn",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10077.png"
"1103","groudon-primal","ground","fire","hoenn",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10078.png"
"1104","rayquaza-mega","dragon","flying","hoenn",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10079.png"
"1105","pikachu-rock-star","electric",NA,"kanto",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10080.png"
"1106","pikachu-belle","electric",NA,"kanto",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10081.png"
"1107","pikachu-pop-star","electric",NA,"kanto",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10082.png"
"1108","pikachu-phd","electric",NA,"kanto",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10083.png"
"1109","pikachu-libre","electric",NA,"kanto",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10084.png"
"1110","pikachu-cosplay","electric",NA,"kanto",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10085.png"
"1111","hoopa-unbound","psychic","dark","kalos",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10086.png"
"1112","camerupt-mega","fire","ground","hoenn",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10087.png"
"1113","lopunny-mega","normal","fighting","sinnoh",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10088.png"
"1114","salamence-mega","dragon","flying","hoenn",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10089.png"
"1115","beedrill-mega","bug","poison","kanto",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10090.png"
"1116","rattata-alola","dark","normal","kanto",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10091.png"
"1117","raticate-alola","dark","normal","kanto",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10092.png"
"1118","raticate-totem-alola","dark","normal","kanto",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10093.png"
"1119","pikachu-original-cap","electric",NA,"kanto",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10094.png"
"1120","pikachu-hoenn-cap","electric",NA,"kanto",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10095.png"
"1121","pikachu-sinnoh-cap","electric",NA,"kanto",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10096.png"
"1122","pikachu-unova-cap","electric",NA,"kanto",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10097.png"
"1123","pikachu-kalos-cap","electric",NA,"kanto",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10098.png"
"1124","pikachu-alola-cap","electric",NA,"kanto",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10099.png"
"1125","raichu-alola","electric","psychic","kanto",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10100.png"
"1126","sandshrew-alola","ice","steel","kanto",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10101.png"
"1127","sandslash-alola","ice","steel","kanto",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10102.png"
"1128","vulpix-alola","ice",NA,"kanto",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10103.png"
"1129","ninetales-alola","ice","fairy","kanto",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10104.png"
"1130","diglett-alola","ground","steel","kanto",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10105.png"
"1131","dugtrio-alola","ground","steel","kanto",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10106.png"
"1132","meowth-alola","dark",NA,"kanto",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10107.png"
"1133","persian-alola","dark",NA,"kanto",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10108.png"
"1134","geodude-alola","rock","electric","kanto",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10109.png"
"1135","graveler-alola","rock","electric","kanto",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10110.png"
"1136","golem-alola","rock","electric","kanto",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10111.png"
"1137","grimer-alola","poison","dark","kanto",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10112.png"
