Name,Type1,Type2,Region,Legendary,Mythical,Baby,Fossil,Mega,Gmax,Mono_type,Dual_type,Sprite
dondozo,water,NA,paldea,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/977.png
tatsugiri-curly,dragon,water,paldea,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/978.png
annihilape,fighting,ghost,paldea,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/979.png
clodsire,poison,ground,paldea,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/980.png
farigiraf,normal,psychic,paldea,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/981.png
dudunsparce-two-segment,normal,NA,paldea,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/982.png
kingambit,dark,steel,paldea,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/983.png
great-tusk,ground,fighting,paldea,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/984.png
scream-tail,fairy,psychic,paldea,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/985.png
brute-bonnet,grass,dark,paldea,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/986.png
flutter-mane,ghost,fairy,paldea,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/987.png
slither-wing,bug,fighting,paldea,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/988.png
sandy-shocks,electric,ground,paldea,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/989.png
iron-treads,ground,steel,paldea,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/990.png
iron-bundle,ice,water,paldea,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/991.png
iron-hands,fighting,electric,paldea,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/992.png
iron-jugulis,dark,flying,paldea,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/993.png
iron-moth,fire,poison,paldea,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/994.png
iron-thorns,rock,electric,paldea,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/995.png
frigibax,dragon,ice,paldea,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/996.png
arctibax,dragon,ice,paldea,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/997.png
baxcalibur,dragon,ice,paldea,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/998.png
gimmighoul,ghost,NA,paldea,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/999.png
gholdengo,steel,ghost,paldea,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1000.png
wo-chien,dark,grass,paldea,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1001.png
chien-pao,dark,ice,paldea,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1002.png
ting-lu,dark,ground,paldea,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1003.png
chi-yu,dark,fire,paldea,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1004.png
roaring-moon,dragon,dark,paldea,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1005.png
iron-valiant,fairy,fighting,paldea,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1006.png
koraidon,fighting,dragon,paldea,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1007.png
miraidon,electric,dragon,paldea,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1008.png
walking-wake,water,dragon,paldea,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1009.png
iron-leaves,grass,psychic,paldea,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1010.png
dipplin,grass,dragon,paldea,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1011.png
poltchageist,grass,ghost,paldea,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1012.png
sinistcha,grass,ghost,paldea,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1013.png
okidogi,poison,fighting,paldea,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1014.png
munkidori,poison,psychic,paldea,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1015.png
fezandipiti,poison,fairy,paldea,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1016.png
ogerpon,grass,NA,paldea,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1017.png
archaludon,steel,dragon,paldea,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1018.png
hydrapple,grass,dragon,paldea,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1019.png
gouging-fire,fire,dragon,paldea,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1020.png
raging-bolt,electric,dragon,paldea,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1021.png
iron-boulder,rock,psychic,paldea,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1022.png
iron-crown,steel,psychic,paldea,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1023.png
terapagos,normal,NA,paldea,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1024.png
pecharunt,poison,ghost,paldea,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1025.png
deoxys-attack,psychic,NA,hoenn,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10001.png
deoxys-defense,psychic,NA,hoenn,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10002.png
deoxys-speed,psychic,NA,hoenn,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10003.png
wormadam-sandy,bug,ground,sinnoh,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10004.png
wormadam-trash,bug,steel,sinnoh,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10005.png
shaymin-sky,grass,flying,sinnoh,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10006.png
giratina-origin,ghost,dragon,sinnoh,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10007.png
rotom-heat,electric,fire,sinnoh,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10008.png
rotom-wash,electric,water,sinnoh,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10009.png
rotom-frost,electric,ice,sinnoh,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10010.png
rotom-fan,electric,flying,sinnoh,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10011.png
rotom-mow,electric,grass,sinnoh,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10012.png
castform-sunny,fire,NA,hoenn,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10013.png
castform-rainy,water,NA,hoenn,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10014.png
castform-snowy,ice,NA,hoenn,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10015.png
basculin-blue-striped,water,NA,unova,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10016.png
darmanitan-zen,fire,psychic,unova,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10017.png
meloetta-pirouette,normal,fighting,unova,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10018.png
tornadus-therian,flying,NA,unova,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10019.png
thundurus-therian,electric,flying,unova,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10020.png
landorus-therian,ground,flying,unova,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10021.png
kyurem-black,dragon,ice,unova,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10022.png
kyurem-white,dragon,ice,unova,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10023.png
keldeo-resolute,water,fighting,unova,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10024.png
meowstic-female,psychic,NA,kalos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10025.png
aegislash-blade,steel,ghost,kalos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10026.png
pumpkaboo-small,ghost,grass,kalos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10027.png
pumpkaboo-large,ghost,grass,kalos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10028.png
pumpkaboo-super,ghost,grass,kalos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10029.png
gourgeist-small,ghost,grass,kalos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10030.png
gourgeist-large,ghost,grass,kalos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10031.png
gourgeist-super,ghost,grass,kalos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10032.png
venusaur-mega,grass,poison,kanto,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10033.png
charizard-mega-x,fire,dragon,kanto,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10034.png
charizard-mega-y,fire,flying,kanto,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10035.png
blastoise-mega,water,NA,kanto,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10036.png
alakazam-mega,psychic,NA,kanto,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10037.png
gengar-mega,ghost,poison,kanto,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10038.png
kangaskhan-mega,normal,NA,kanto,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10039.png
pinsir-mega,bug,flying,kanto,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10040.png
gyarados-mega,water,dark,kanto,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10041.png
aerodactyl-mega,rock,flying,kanto,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10042.png
mewtwo-mega-x,psychic,fighting,kanto,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10043.png
mewtwo-mega-y,psychic,NA,kanto,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10044.png
ampharos-mega,electric,dragon,johto,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10045.png
scizor-mega,bug,steel,johto,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10046.png
heracross-mega,bug,fighting,johto,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10047.png
houndoom-mega,dark,fire,johto,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10048.png
tyranitar-mega,rock,dark,johto,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10049.png
blaziken-mega,fire,fighting,hoenn,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10050.png
gardevoir-mega,psychic,fairy,hoenn,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10051.png
mawile-mega,steel,fairy,hoenn,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10052.png
aggron-mega,steel,NA,hoenn,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10053.png
medicham-mega,fighting,psychic,hoenn,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10054.png
manectric-mega,electric,NA,hoenn,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10055.png
banette-mega,ghost,NA,hoenn,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10056.png
absol-mega,dark,NA,hoenn,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10057.png
garchomp-mega,dragon,ground,sinnoh,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10058.png
lucario-mega,fighting,steel,sinnoh,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10059.png
abomasnow-mega,grass,ice,sinnoh,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10060.png
floette-eternal,fairy,NA,kalos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10061.png
latias-mega,dragon,psychic,hoenn,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10062.png
latios-mega,dragon,psychic,hoenn,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10063.png
swampert-mega,water,ground,hoenn,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10064.png
sceptile-mega,grass,dragon,hoenn,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10065.png
sableye-mega,dark,ghost,hoenn,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10066.png
altaria-mega,dragon,fairy,hoenn,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10067.png
gallade-mega,psychic,fighting,sinnoh,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10068.png
audino-mega,normal,fairy,unova,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10069.png
sharpedo-mega,water,dark,hoenn,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10070.png
slowbro-mega,water,psychic,kanto,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10071.png
steelix-mega,steel,ground,johto,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10072.png
pidgeot-mega,normal,flying,kanto,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10073.png
glalie-mega,ice,NA,hoenn,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10074.png
diancie-mega,rock,fairy,kalos,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10075.png
metagross-mega,steel,psychic,hoenn,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10076.png
kyogre-primal,water,NA,hoenn,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10077.png
groudon-primal,ground,fire,hoenn,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10078.png
rayquaza-mega,dragon,flying,hoenn,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10079.png
pikachu-rock-star,electric,NA,kanto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10080.png
pikachu-belle,electric,NA,kanto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10081.png
pikachu-pop-star,electric,NA,kanto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10082.png
pikachu-phd,electric,NA,kanto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10083.png
pikachu-libre,electric,NA,kanto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10084.png
pikachu-cosplay,electric,NA,kanto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10085.png
hoopa-unbound,psychic,dark,kalos,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10086.png
camerupt-mega,fire,ground,hoenn,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10087.png
lopunny-mega,normal,fighting,sinnoh,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10088.png
salamence-mega,dragon,flying,hoenn,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10089.png
beedrill-mega,bug,poison,kanto,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10090.png
rattata-alola,dark,normal,kanto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10091.png
